site_category,model,cpu,ram_spec,storage_spec,configuration,price_inr,compare_at_price_inr,discount_pct,url,handle
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 16GB LPDDR5 6400MHz / 128GB M.2 + Win 11 Pro,43999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 16GB LPDDR5 6400MHz / 256GB M.2 + Win 11 Pro,45999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 16GB LPDDR5 6400MHz / 512GB M.2 NVME + Win 11 Pro,49999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 16GB LPDDR5 6400MHz / 1TB M.2 NVME + Win 11 Pro,56999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 24GB LPDDR5 6400MHz / 0GB,46999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 24GB LPDDR5 6400MHz / 128GB M.2 + Win 11 Pro,48999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 24GB LPDDR5 6400MHz / 256GB M.2 + Win 11 Pro,50999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 24GB LPDDR5 6400MHz / 512GB M.2 NVME + Win 11 Pro,54999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Black / 24GB LPDDR5 6400MHz / 1TB M.2 NVME + Win 11 Pro,61999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 16GB LPDDR5 6400MHz / 0GB,41999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 16GB LPDDR5 6400MHz / 128GB M.2 + Win 11 Pro,43999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 16GB LPDDR5 6400MHz / 256GB M.2 + Win 11 Pro,45999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 16GB LPDDR5 6400MHz / 512GB M.2 NVME + Win 11 Pro,49999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 16GB LPDDR5 6400MHz / 1TB M.2 NVME + Win 11 Pro,56999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 24GB LPDDR5 6400MHz / 0GB,46999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 24GB LPDDR5 6400MHz / 128GB M.2 + Win 11 Pro,48999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 24GB LPDDR5 6400MHz / 256GB M.2 + Win 11 Pro,50999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 24GB LPDDR5 6400MHz / 512GB M.2 NVME + Win 11 Pro,54999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,CoreX Pro (AMD Ryzen 7 6800H),AMD Ryzen™ 7 6800H,24 GB LPDDR5 6400 MHz (non-expandable),2 × M.2 (2242 + 2280) SATA & NVMe (up to 4 TB),Silver / 24GB LPDDR5 6400MHz / 1TB M.2 NVME + Win 11 Pro,61999,39999,,https://www.electroniksindia.com/products/corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc,corex-pro-by-skullsaints-powered-by-ryzen-7-6800h-24gb-lpddr5-6400mhz-usb-4-0-2-5gbps-lan-wi-fi-6e-bt-5-3-triple-display-ai-mini-pc
Extreme Power,"Jupiter (Intel Core Ultra 7 155H, 14th Gen)",Intel® Core Ultra 7 155H,Dual DDR5 SO-DIMM — up to 64 GB,1 × M.2 2280 SATA/NVMe PCIe 4.0 (up to 4 TB),0GB / 0GB,53999,69999,23%,https://www.electroniksindia.com/products/jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc,jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc
Extreme Power,"Jupiter (Intel Core Ultra 7 155H, 14th Gen)",Intel® Core Ultra 7 155H,Dual DDR5 SO-DIMM — up to 64 GB,1 × M.2 2280 SATA/NVMe PCIe 4.0 (up to 4 TB),16GB DDR5 4800MHz / 512GB M.2 NVMe + Win 11 Pro,85999,69999,,https://www.electroniksindia.com/products/jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc,jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc
Extreme Power,"Jupiter (Intel Core Ultra 7 155H, 14th Gen)",Intel® Core Ultra 7 155H,Dual DDR5 SO-DIMM — up to 64 GB,1 × M.2 2280 SATA/NVMe PCIe 4.0 (up to 4 TB),16GB DDR5 4800MHz / 1TB M.2 NVMe + Win 11 Pro,94999,69999,,https://www.electroniksindia.com/products/jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc,jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc
Extreme Power,"Jupiter (Intel Core Ultra 7 155H, 14th Gen)",Intel® Core Ultra 7 155H,Dual DDR5 SO-DIMM — up to 64 GB,1 × M.2 2280 SATA/NVMe PCIe 4.0 (up to 4 TB),32GB DDR5 4800MHz / 512GB M.2 NVMe + Win 11 Pro,99999,69999,,https://www.electroniksindia.com/products/jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc,jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc
Extreme Power,"Jupiter (Intel Core Ultra 7 155H, 14th Gen)",Intel® Core Ultra 7 155H,Dual DDR5 SO-DIMM — up to 64 GB,1 × M.2 2280 SATA/NVMe PCIe 4.0 (up to 4 TB),32GB DDR5 4800MHz / 1TB M.2 NVMe + Win 11 Pro,105999,69999,,https://www.electroniksindia.com/products/jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc,jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc
Extreme Power,"Jupiter (Intel Core Ultra 7 155H, 14th Gen)",Intel® Core Ultra 7 155H,Dual DDR5 SO-DIMM — up to 64 GB,1 × M.2 2280 SATA/NVMe PCIe 4.0 (up to 4 TB),32GB DDR5 5600MHz / 512GB M.2 NVMe + Win 11 Pro,99999,69999,,https://www.electroniksindia.com/products/jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc,jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc
Extreme Power,"Jupiter (Intel Core Ultra 7 155H, 14th Gen)",Intel® Core Ultra 7 155H,Dual DDR5 SO-DIMM — up to 64 GB,1 × M.2 2280 SATA/NVMe PCIe 4.0 (up to 4 TB),32GB DDR5 5600MHz / 1TB M.2 NVMe + Win 11 Pro,107999,69999,,https://www.electroniksindia.com/products/jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc,jupiter-by-skullsaints-intel-core-ultra-7-155h-16-cores-22-threads-arc-graphics-ddr5-pcie-4-0-wi-fi-6-bluetooth-5-2-ai-optimized-high-performance-mini-pc
NAS Mini PC,Nebula NAS (Intel N150 Twin Lake),Intel Alder-N Lake N150,12 GB LPDDR5 (non-expandable),1 × M.2 2280 NVMe & SATA + 3 × M.2 NVMe (PCIe 3.0) — up to 16 TB,12GB LPDDR5 + 64GB eMMC (Ubuntu Installed),27999,34999,20%,https://www.electroniksindia.com/products/nebula-by-skullsaints-mini-pc-nas-hybrid-with-intel-n150-12gb-lpddr5-quad-m-2-slots-up-to-16tb-dual-2-5g-lan-wifi-6-usb3-2-hdmi-4k-type-c-pd,nebula-by-skullsaints-mini-pc-nas-hybrid-with-intel-n150-12gb-lpddr5-quad-m-2-slots-up-to-16tb-dual-2-5g-lan-wifi-6-usb3-2-hdmi-4k-type-c-pd
Industrial Fanless,Onyx Industrial (Intel Celeron J6412),"Intel Celeron J6412 (4C / 4T, up to 2.6 GHz)",2 × DDR4 SO-DIMM 2666 MHz 8 GB Included (Up to 32 GB),1 × M.2 NVMe SSD 256 GB Included (Up to 2 TB),0GB / 0GB,19999,39999,50%,https://www.electroniksindia.com/products/skullsaints-onyx-intel-j6412,skullsaints-onyx-intel-j6412
Industrial Fanless,Onyx Industrial (Intel Celeron J6412),"Intel Celeron J6412 (4C / 4T, up to 2.6 GHz)",2 × DDR4 SO-DIMM 2666 MHz 8 GB Included (Up to 32 GB),1 × M.2 NVMe SSD 256 GB Included (Up to 2 TB),8GB DDR4 / 128GB M.2,26999,39999,33%,https://www.electroniksindia.com/products/skullsaints-onyx-intel-j6412,skullsaints-onyx-intel-j6412
Industrial Fanless,Onyx Industrial (Intel Celeron J6412),"Intel Celeron J6412 (4C / 4T, up to 2.6 GHz)",2 × DDR4 SO-DIMM 2666 MHz 8 GB Included (Up to 32 GB),1 × M.2 NVMe SSD 256 GB Included (Up to 2 TB),8GB DDR4 / 256GB M.2,28499,39999,29%,https://www.electroniksindia.com/products/skullsaints-onyx-intel-j6412,skullsaints-onyx-intel-j6412
Industrial Fanless,Onyx Industrial (Intel Celeron J6412),"Intel Celeron J6412 (4C / 4T, up to 2.6 GHz)",2 × DDR4 SO-DIMM 2666 MHz 8 GB Included (Up to 32 GB),1 × M.2 NVMe SSD 256 GB Included (Up to 2 TB),8GB DDR4 / 512GB M.2,33999,39999,15%,https://www.electroniksindia.com/products/skullsaints-onyx-intel-j6412,skullsaints-onyx-intel-j6412
Industrial Fanless,Onyx Industrial (Intel Celeron J6412),"Intel Celeron J6412 (4C / 4T, up to 2.6 GHz)",2 × DDR4 SO-DIMM 2666 MHz 8 GB Included (Up to 32 GB),1 × M.2 NVMe SSD 256 GB Included (Up to 2 TB),16GB DDR4 / 128GB M.2,31999,39999,20%,https://www.electroniksindia.com/products/skullsaints-onyx-intel-j6412,skullsaints-onyx-intel-j6412
Industrial Fanless,Onyx Industrial (Intel Celeron J6412),"Intel Celeron J6412 (4C / 4T, up to 2.6 GHz)",2 × DDR4 SO-DIMM 2666 MHz 8 GB Included (Up to 32 GB),1 × M.2 NVMe SSD 256 GB Included (Up to 2 TB),16GB DDR4 / 256GB M.2,33999,39999,15%,https://www.electroniksindia.com/products/skullsaints-onyx-intel-j6412,skullsaints-onyx-intel-j6412
Industrial Fanless,Onyx Industrial (Intel Celeron J6412),"Intel Celeron J6412 (4C / 4T, up to 2.6 GHz)",2 × DDR4 SO-DIMM 2666 MHz 8 GB Included (Up to 32 GB),1 × M.2 NVMe SSD 256 GB Included (Up to 2 TB),16GB DDR4 / 512GB M.2,39999,39999,,https://www.electroniksindia.com/products/skullsaints-onyx-intel-j6412,skullsaints-onyx-intel-j6412
Legacy / Older Listings,Rudra (Intel Alder Lake N100 / N5105) [legacy],,,,12th Gen Alder Lake N100 upto 3.4GHz / 8GB DDR5 + 256GB M.2 SSD + Genuine Windows 11 Pro,22999,29999,23%,https://www.electroniksindia.com/products/rudra-by-skullsaints-intel-12th-gen-alder-lake-processor-hdmi-4k-60hz-3-screen-display-dual-ethernet-cube-mini-pocket-pc,rudra-by-skullsaints-intel-12th-gen-alder-lake-processor-hdmi-4k-60hz-3-screen-display-dual-ethernet-cube-mini-pocket-pc
Legacy / Older Listings,Rudra (Intel Alder Lake N100 / N5105) [legacy],,,,12th Gen Alder Lake N100 upto 3.4GHz / 16GB DDR5 + 256GB M.2 SSD + Genuine Windows 11 Pro,22999,29999,23%,https://www.electroniksindia.com/products/rudra-by-skullsaints-intel-12th-gen-alder-lake-processor-hdmi-4k-60hz-3-screen-display-dual-ethernet-cube-mini-pocket-pc,rudra-by-skullsaints-intel-12th-gen-alder-lake-processor-hdmi-4k-60hz-3-screen-display-dual-ethernet-cube-mini-pocket-pc
Legacy / Older Listings,Rudra (Intel Alder Lake N100 / N5105) [legacy],,,,12th Gen Alder Lake N100 upto 3.4GHz / 16GB DDR5 + 512GB M.2 SSD + Genuine Windows 11 Pro,22999,37999,39%,https://www.electroniksindia.com/products/rudra-by-skullsaints-intel-12th-gen-alder-lake-processor-hdmi-4k-60hz-3-screen-display-dual-ethernet-cube-mini-pocket-pc,rudra-by-skullsaints-intel-12th-gen-alder-lake-processor-hdmi-4k-60hz-3-screen-display-dual-ethernet-cube-mini-pocket-pc
Legacy / Older Listings,Titan (AMD Ryzen 9 6900HX) [legacy],,,,32GB DDR5 4800MHz (16*2) / 1TB PCIe NVME / Genuine Windows 11 Pro,59999,129000,53%,https://www.electroniksindia.com/products/titan-by-skullsaints-amd-ryzen-9-6900hx-8c-16t-upto-4-9ghz-ddr5-4800mhz-dual-m-2-ssd-wifi-6-bt-5-2-rgb-gaming-mini-pc,titan-by-skullsaints-amd-ryzen-9-6900hx-8c-16t-upto-4-9ghz-ddr5-4800mhz-dual-m-2-ssd-wifi-6-bt-5-2-rgb-gaming-mini-pc
Legacy / Older Listings,Titan (AMD Ryzen 9 6900HX) [legacy],,,,0GB RAM / 0GB SSD / No OS,44999,129000,65%,https://www.electroniksindia.com/products/titan-by-skullsaints-amd-ryzen-9-6900hx-8c-16t-upto-4-9ghz-ddr5-4800mhz-dual-m-2-ssd-wifi-6-bt-5-2-rgb-gaming-mini-pc,titan-by-skullsaints-amd-ryzen-9-6900hx-8c-16t-upto-4-9ghz-ddr5-4800mhz-dual-m-2-ssd-wifi-6-bt-5-2-rgb-gaming-mini-pc
